Kingdom_Group,log_genome_count,Repeat_length,Spacer_length,Count
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,31,37,3
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,31,39,2
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,31,40,4
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,31,41,6
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,31,42,17
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,31,43,3
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,31,45,9
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,31,46,23
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,31,47,2
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,31,8
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,32,61
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,33,343
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,34,468
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,35,252
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,36,79
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,37,25
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,38,7
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,39,3
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,40,2
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,41,2
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,42,2
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,43,6
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,44,51
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,45,43
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,32,46,6
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,33,19,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,33,30,4
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,33,31,3
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,33,32,20
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,33,33,112
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,33,34,210
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,33,35,154
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,33,36,52
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,33,37,11
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,33,41,4
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,33,43,6
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,33,44,11
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,33,45,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,19,4
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,20,2
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,29,8
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,31,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,32,14
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,33,3
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,35,5
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,36,2
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,37,5
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,38,9
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,39,10
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,40,8
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,41,24
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,42,53
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,43,28
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,44,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,45,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,46,2
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,47,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,48,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,34,49,2
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,19,21
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,20,2
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,27,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,28,10
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,29,3
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,30,18
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,31,35
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,32,15
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,33,107
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,34,193
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,35,190
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,36,207
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,37,130
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,38,60
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,39,32
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,40,18
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,41,15
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,42,15
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,43,3
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,44,12
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,45,2
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,46,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,48,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,35,49,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,19,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,20,10
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,25,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,26,7
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,27,30
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,28,55
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,29,247
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,30,1055
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,31,35
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,32,36
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,33,158
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,34,430
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,35,436
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,36,256
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,37,89
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,38,48
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,39,15
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,40,43
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,36,41,12
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,21,2
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,24,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,26,7
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,27,5
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,28,13
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,29,39
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,30,8
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,31,7
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,32,18
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,33,69
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,34,174
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,35,300
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,36,619
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,37,515
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,38,240
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,39,145
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,40,110
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,41,37
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,42,24
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,43,34
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,44,10
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,45,7
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,46,8
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,47,9
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,37,49,2
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,38,27,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,38,28,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,38,31,1
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,38,32,7
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,38,33,4
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,38,34,10
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,38,35,12
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,38,36,18
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,38,37,10
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,38,38,30
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,38,39,284
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,38,40,10
Bacteria_Bacteroidetes/Chlorobi,0.00827204208000559,38,42,1
Bacteria_Caldiserica,0.0602059991327962,29,34,1
Bacteria_Caldiserica,0.0602059991327962,29,35,3
Bacteria_Caldiserica,0.0602059991327962,29,36,16
Bacteria_Caldiserica,0.0602059991327962,29,38,1
Bacteria_Caldiserica,0.0602059991327962,29,39,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,19,34,2
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,20,49,6
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,21,46,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,21,47,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,21,48,15
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,21,49,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,22,47,14
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,25,40,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,25,42,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,25,43,2
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,28,33,40
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,28,37,4
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,28,38,23
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,28,39,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,28,40,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,29,32,38
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,29,33,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,30,35,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,30,38,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,31,31,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,31,32,29
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,31,33,32
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,31,34,78
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,31,35,38
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,31,36,5
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,31,37,6
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,31,38,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,32,33,3
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,32,34,16
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,32,35,12
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,32,36,4
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,33,32,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,33,33,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,33,34,4
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,33,35,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,33,38,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,34,35,4
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,35,35,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,35,36,6
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,35,37,12
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,35,38,6
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,35,39,4
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,35,41,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,35,49,7
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,36,20,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,36,29,9
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,36,30,66
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,36,31,3
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,36,32,3
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,36,33,5
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,36,34,16
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,36,35,46
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,36,36,64
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,36,37,87
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,36,38,58
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,36,39,13
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,36,40,9
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,37,28,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,37,29,2
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,37,30,1
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,37,35,3
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,37,36,3
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,37,37,28
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,37,38,34
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,37,39,19
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,37,40,22
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,37,41,10
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,37,42,2
Bacteria_Chlamydiae/Verrucomicrobia,0.0349753588997283,37,43,1
Bacteria_Chloroflexi,0.00918129986863792,19,20,1
Bacteria_Chloroflexi,0.00918129986863792,19,21,1
Bacteria_Chloroflexi,0.00918129986863792,19,23,4
Bacteria_Chloroflexi,0.00918129986863792,19,24,1
Bacteria_Chloroflexi,0.00918129986863792,19,26,1
Bacteria_Chloroflexi,0.00918129986863792,19,34,1
Bacteria_Chloroflexi,0.00918129986863792,19,35,2
Bacteria_Chloroflexi,0.00918129986863792,19,38,1
Bacteria_Chloroflexi,0.00918129986863792,19,44,1
Bacteria_Chloroflexi,0.00918129986863792,20,19,18
Bacteria_Chloroflexi,0.00918129986863792,20,22,3
Bacteria_Chloroflexi,0.00918129986863792,20,24,1
Bacteria_Chloroflexi,0.00918129986863792,20,27,13
Bacteria_Chloroflexi,0.00918129986863792,20,28,8
Bacteria_Chloroflexi,0.00918129986863792,20,29,3
Bacteria_Chloroflexi,0.00918129986863792,20,31,2
Bacteria_Chloroflexi,0.00918129986863792,20,33,3
Bacteria_Chloroflexi,0.00918129986863792,20,34,2
Bacteria_Chloroflexi,0.00918129986863792,20,38,2
Bacteria_Chloroflexi,0.00918129986863792,20,40,1
Bacteria_Chloroflexi,0.00918129986863792,20,46,2
Bacteria_Chloroflexi,0.00918129986863792,21,19,1
Bacteria_Chloroflexi,0.00918129986863792,21,20,3
Bacteria_Chloroflexi,0.00918129986863792,21,22,2
Bacteria_Chloroflexi,0.00918129986863792,21,32,12
Bacteria_Chloroflexi,0.00918129986863792,21,42,2
Bacteria_Chloroflexi,0.00918129986863792,21,45,1
Bacteria_Chloroflexi,0.00918129986863792,22,26,6
Bacteria_Chloroflexi,0.00918129986863792,23,21,1
Bacteria_Chloroflexi,0.00918129986863792,23,24,1
Bacteria_Chloroflexi,0.00918129986863792,23,26,3
Bacteria_Chloroflexi,0.00918129986863792,23,28,3
Bacteria_Chloroflexi,0.00918129986863792,23,29,4
Bacteria_Chloroflexi,0.00918129986863792,23,30,1
Bacteria_Chloroflexi,0.00918129986863792,23,31,1
Bacteria_Chloroflexi,0.00918129986863792,23,34,1
Bacteria_Chloroflexi,0.00918129986863792,23,37,3
Bacteria_Chloroflexi,0.00918129986863792,23,40,7
Bacteria_Chloroflexi,0.00918129986863792,23,43,3
Bacteria_Chloroflexi,0.00918129986863792,23,46,1
Bacteria_Chloroflexi,0.00918129986863792,23,49,3
Bacteria_Chloroflexi,0.00918129986863792,24,21,1
Bacteria_Chloroflexi,0.00918129986863792,24,22,7
Bacteria_Chloroflexi,0.00918129986863792,24,39,2
Bacteria_Chloroflexi,0.00918129986863792,24,40,1
Bacteria_Chloroflexi,0.00918129986863792,24,44,1
Bacteria_Chloroflexi,0.00918129986863792,24,47,2
Bacteria_Chloroflexi,0.00918129986863792,24,48,5
Bacteria_Chloroflexi,0.00918129986863792,25,36,2
Bacteria_Chloroflexi,0.00918129986863792,25,37,1
Bacteria_Chloroflexi,0.00918129986863792,25,46,1
Bacteria_Chloroflexi,0.00918129986863792,25,48,2
Bacteria_Chloroflexi,0.00918129986863792,25,49,4
Bacteria_Chloroflexi,0.00918129986863792,26,31,1
Bacteria_Chloroflexi,0.00918129986863792,26,32,1
Bacteria_Chloroflexi,0.00918129986863792,26,38,1
Bacteria_Chloroflexi,0.00918129986863792,26,44,7
Bacteria_Chloroflexi,0.00918129986863792,26,45,8
Bacteria_Chloroflexi,0.00918129986863792,26,46,22
Bacteria_Chloroflexi,0.00918129986863792,26,47,30
Bacteria_Chloroflexi,0.00918129986863792,26,48,10
Bacteria_Chloroflexi,0.00918129986863792,26,49,4
Bacteria_Chloroflexi,0.00918129986863792,27,19,1
Bacteria_Chloroflexi,0.00918129986863792,27,20,1
Bacteria_Chloroflexi,0.00918129986863792,27,21,4
Bacteria_Chloroflexi,0.00918129986863792,27,31,1
Bacteria_Chloroflexi,0.00918129986863792,27,34,2
Bacteria_Chloroflexi,0.00918129986863792,27,46,1
Bacteria_Chloroflexi,0.00918129986863792,27,48,1
Bacteria_Chloroflexi,0.00918129986863792,28,33,6
Bacteria_Chloroflexi,0.00918129986863792,28,34,1
Bacteria_Chloroflexi,0.00918129986863792,29,19,1
Bacteria_Chloroflexi,0.00918129986863792,29,28,1
Bacteria_Chloroflexi,0.00918129986863792,29,31,7
Bacteria_Chloroflexi,0.00918129986863792,29,32,184
Bacteria_Chloroflexi,0.00918129986863792,29,33,26
Bacteria_Chloroflexi,0.00918129986863792,29,34,1
Bacteria_Chloroflexi,0.00918129986863792,30,20,6
Bacteria_Chloroflexi,0.00918129986863792,30,21,5
Bacteria_Chloroflexi,0.00918129986863792,30,34,2
Bacteria_Chloroflexi,0.00918129986863792,30,35,67
Bacteria_Chloroflexi,0.00918129986863792,30,36,129
Bacteria_Chloroflexi,0.00918129986863792,30,37,111
Bacteria_Chloroflexi,0.00918129986863792,30,38,70
Bacteria_Chloroflexi,0.00918129986863792,30,39,27
Bacteria_Chloroflexi,0.00918129986863792,30,40,23
Bacteria_Chloroflexi,0.00918129986863792,30,41,8
Bacteria_Chloroflexi,0.00918129986863792,30,42,35
Bacteria_Chloroflexi,0.00918129986863792,30,43,43
Bacteria_Chloroflexi,0.00918129986863792,30,44,30
Bacteria_Chloroflexi,0.00918129986863792,30,45,10
Bacteria_Chloroflexi,0.00918129986863792,30,46,2
Bacteria_Chloroflexi,0.00918129986863792,30,47,1
Bacteria_Chloroflexi,0.00918129986863792,30,48,1
Bacteria_Chloroflexi,0.00918129986863792,30,49,1
Bacteria_Chloroflexi,0.00918129986863792,31,47,1
Bacteria_Chloroflexi,0.00918129986863792,32,26,1
Bacteria_Chloroflexi,0.00918129986863792,32,30,2
Bacteria_Chloroflexi,0.00918129986863792,32,31,14
Bacteria_Chloroflexi,0.00918129986863792,32,32,12
Bacteria_Chloroflexi,0.00918129986863792,32,33,38
Bacteria_Chloroflexi,0.00918129986863792,32,34,93
Bacteria_Chloroflexi,0.00918129986863792,32,35,84
Bacteria_Chloroflexi,0.00918129986863792,32,36,29
Bacteria_Chloroflexi,0.00918129986863792,32,37,8
Bacteria_Chloroflexi,0.00918129986863792,32,38,2
Bacteria_Chloroflexi,0.00918129986863792,32,39,1
Bacteria_Chloroflexi,0.00918129986863792,33,31,1
Bacteria_Chloroflexi,0.00918129986863792,33,32,11
Bacteria_Chloroflexi,0.00918129986863792,33,33,72
Bacteria_Chloroflexi,0.00918129986863792,33,34,95
Bacteria_Chloroflexi,0.00918129986863792,33,35,67
Bacteria_Chloroflexi,0.00918129986863792,33,36,24
Bacteria_Chloroflexi,0.00918129986863792,33,37,6
Bacteria_Chloroflexi,0.00918129986863792,33,38,1
Bacteria_Chloroflexi,0.00918129986863792,33,39,1
Bacteria_Chloroflexi,0.00918129986863792,33,42,1
Bacteria_Chloroflexi,0.00918129986863792,33,45,1
Bacteria_Chloroflexi,0.00918129986863792,33,46,1
Bacteria_Chloroflexi,0.00918129986863792,34,21,10
Bacteria_Chloroflexi,0.00918129986863792,34,32,2
Bacteria_Chloroflexi,0.00918129986863792,34,35,2
Bacteria_Chloroflexi,0.00918129986863792,34,37,1
Bacteria_Chloroflexi,0.00918129986863792,34,38,10
Bacteria_Chloroflexi,0.00918129986863792,34,39,9
Bacteria_Chloroflexi,0.00918129986863792,34,40,24
Bacteria_Chloroflexi,0.00918129986863792,34,41,26
Bacteria_Chloroflexi,0.00918129986863792,34,42,12
Bacteria_Chloroflexi,0.00918129986863792,34,43,2
Bacteria_Chloroflexi,0.00918129986863792,34,44,3
Bacteria_Chloroflexi,0.00918129986863792,34,45,1
Bacteria_Chloroflexi,0.00918129986863792,34,49,1
Bacteria_Chloroflexi,0.00918129986863792,35,38,1
Bacteria_Chloroflexi,0.00918129986863792,35,39,1
Bacteria_Chloroflexi,0.00918129986863792,35,40,3
Bacteria_Chloroflexi,0.00918129986863792,35,41,1
Bacteria_Chloroflexi,0.00918129986863792,35,43,2
Bacteria_Chloroflexi,0.00918129986863792,36,34,9
Bacteria_Chloroflexi,0.00918129986863792,36,35,59
Bacteria_Chloroflexi,0.00918129986863792,36,36,165
Bacteria_Chloroflexi,0.00918129986863792,36,37,191
Bacteria_Chloroflexi,0.00918129986863792,36,38,139
Bacteria_Chloroflexi,0.00918129986863792,36,39,131
Bacteria_Chloroflexi,0.00918129986863792,36,40,107
Bacteria_Chloroflexi,0.00918129986863792,36,41,131
Bacteria_Chloroflexi,0.00918129986863792,36,42,142
Bacteria_Chloroflexi,0.00918129986863792,36,43,105
Bacteria_Chloroflexi,0.00918129986863792,36,44,67
Bacteria_Chloroflexi,0.00918129986863792,36,45,59
Bacteria_Chloroflexi,0.00918129986863792,36,46,29
Bacteria_Chloroflexi,0.00918129986863792,36,47,6
Bacteria_Chloroflexi,0.00918129986863792,36,49,1
Bacteria_Chloroflexi,0.00918129986863792,37,23,2
Bacteria_Chloroflexi,0.00918129986863792,37,26,1
Bacteria_Chloroflexi,0.00918129986863792,37,30,1
Bacteria_Chloroflexi,0.00918129986863792,37,32,3
Bacteria_Chloroflexi,0.00918129986863792,37,33,19
Bacteria_Chloroflexi,0.00918129986863792,37,34,88
Bacteria_Chloroflexi,0.00918129986863792,37,35,676
Bacteria_Chloroflexi,0.00918129986863792,37,36,1031
Bacteria_Chloroflexi,0.00918129986863792,37,37,873
Bacteria_Chloroflexi,0.00918129986863792,37,38,534
Bacteria_Chloroflexi,0.00918129986863792,37,39,335
Bacteria_Chloroflexi,0.00918129986863792,37,40,198
Bacteria_Chloroflexi,0.00918129986863792,37,41,134
Bacteria_Chloroflexi,0.00918129986863792,37,42,76
Bacteria_Chloroflexi,0.00918129986863792,37,43,39
Bacteria_Chloroflexi,0.00918129986863792,37,44,31
Bacteria_Chloroflexi,0.00918129986863792,37,45,16
Bacteria_Chloroflexi,0.00918129986863792,37,46,4
Bacteria_Chloroflexi,0.00918129986863792,37,47,4
Bacteria_Chloroflexi,0.00918129986863792,37,48,3
Bacteria_Chloroflexi,0.00918129986863792,38,34,1
Bacteria_Chloroflexi,0.00918129986863792,38,35,2
Bacteria_Chloroflexi,0.00918129986863792,38,36,2
Bacteria_Chloroflexi,0.00918129986863792,38,37,1
Bacteria_Chloroflexi,0.00918129986863792,38,38,2
Bacteria_Chloroflexi,0.00918129986863792,38,39,1
Bacteria_Chloroflexi,0.00918129986863792,38,40,2
Bacteria_Chrysiogenetes,0.0273663632421801,28,32,38
Bacteria_Chrysiogenetes,0.0273663632421801,29,32,16
Bacteria_Chrysiogenetes,0.0273663632421801,36,33,6
Bacteria_Chrysiogenetes,0.0273663632421801,36,34,9
Bacteria_Chrysiogenetes,0.0273663632421801,36,35,10
Bacteria_Chrysiogenetes,0.0273663632421801,36,36,11
Bacteria_Chrysiogenetes,0.0273663632421801,36,37,8
Bacteria_Chrysiogenetes,0.0273663632421801,36,38,5
Bacteria_Chrysiogenetes,0.0273663632421801,36,39,1
Bacteria_Chrysiogenetes,0.0273663632421801,36,40,3
Bacteria_Chrysiogenetes,0.0273663632421801,36,41,1
Archaea_Crenarchaeota,0.0168217256629875,19,40,1
Archaea_Crenarchaeota,0.0168217256629875,19,41,2
Archaea_Crenarchaeota,0.0168217256629875,19,42,3
Archaea_Crenarchaeota,0.0168217256629875,19,43,5
Archaea_Crenarchaeota,0.0168217256629875,19,44,6
Archaea_Crenarchaeota,0.0168217256629875,19,45,9
Archaea_Crenarchaeota,0.0168217256629875,19,46,5
Archaea_Crenarchaeota,0.0168217256629875,19,47,4
Archaea_Crenarchaeota,0.0168217256629875,20,40,1
Archaea_Crenarchaeota,0.0168217256629875,20,42,2
Archaea_Crenarchaeota,0.0168217256629875,20,44,1
Archaea_Crenarchaeota,0.0168217256629875,20,46,1
Archaea_Crenarchaeota,0.0168217256629875,20,47,1
Archaea_Crenarchaeota,0.0168217256629875,20,48,1
