Kingdom,Group,log_genome_count,Repeat_length,Spacer_length,Count
Bacteria,Actinobacteria,0.00376770094529926,19,19,36
Bacteria,Actinobacteria,0.00376770094529926,19,20,171
Bacteria,Actinobacteria,0.00376770094529926,19,21,28
Bacteria,Actinobacteria,0.00376770094529926,19,22,16
Bacteria,Actinobacteria,0.00376770094529926,19,23,142
Bacteria,Actinobacteria,0.00376770094529926,19,24,26
Bacteria,Actinobacteria,0.00376770094529926,19,25,16
Bacteria,Actinobacteria,0.00376770094529926,19,26,1595
Bacteria,Actinobacteria,0.00376770094529926,19,27,14
Bacteria,Actinobacteria,0.00376770094529926,19,28,13
Bacteria,Actinobacteria,0.00376770094529926,19,29,421
Bacteria,Actinobacteria,0.00376770094529926,19,30,7
Bacteria,Actinobacteria,0.00376770094529926,19,31,13
Bacteria,Actinobacteria,0.00376770094529926,19,32,121
Bacteria,Actinobacteria,0.00376770094529926,19,33,25
Bacteria,Actinobacteria,0.00376770094529926,19,34,20
Bacteria,Actinobacteria,0.00376770094529926,19,35,263
Bacteria,Actinobacteria,0.00376770094529926,19,36,4
Bacteria,Actinobacteria,0.00376770094529926,19,37,12
Bacteria,Actinobacteria,0.00376770094529926,19,38,647
Bacteria,Actinobacteria,0.00376770094529926,19,39,12
Bacteria,Actinobacteria,0.00376770094529926,19,40,22
Bacteria,Actinobacteria,0.00376770094529926,19,41,415
Bacteria,Actinobacteria,0.00376770094529926,19,42,408
Bacteria,Actinobacteria,0.00376770094529926,19,43,30
Bacteria,Actinobacteria,0.00376770094529926,19,44,413
Bacteria,Actinobacteria,0.00376770094529926,19,45,4
Bacteria,Actinobacteria,0.00376770094529926,19,46,16
Bacteria,Actinobacteria,0.00376770094529926,19,47,368
Bacteria,Actinobacteria,0.00376770094529926,19,48,11
Bacteria,Actinobacteria,0.00376770094529926,19,50,79
Bacteria,Actinobacteria,0.00376770094529926,19,51,3
Bacteria,Actinobacteria,0.00376770094529926,19,52,6
Bacteria,Actinobacteria,0.00376770094529926,19,53,96
Bacteria,Actinobacteria,0.00376770094529926,19,54,7
Bacteria,Actinobacteria,0.00376770094529926,19,55,10
Bacteria,Actinobacteria,0.00376770094529926,19,56,291
Bacteria,Actinobacteria,0.00376770094529926,19,57,12
Bacteria,Actinobacteria,0.00376770094529926,19,58,5
Bacteria,Actinobacteria,0.00376770094529926,19,59,64
Bacteria,Actinobacteria,0.00376770094529926,19,62,41
Bacteria,Actinobacteria,0.00376770094529926,19,64,2
Bacteria,Actinobacteria,0.00376770094529926,19,65,307
Bacteria,Actinobacteria,0.00376770094529926,19,67,1
Bacteria,Actinobacteria,0.00376770094529926,19,68,283
Bacteria,Actinobacteria,0.00376770094529926,19,70,1
Bacteria,Actinobacteria,0.00376770094529926,19,71,14
Bacteria,Actinobacteria,0.00376770094529926,19,72,1
Bacteria,Actinobacteria,0.00376770094529926,19,74,9
Bacteria,Actinobacteria,0.00376770094529926,19,77,3
Bacteria,Actinobacteria,0.00376770094529926,19,80,3
Bacteria,Actinobacteria,0.00376770094529926,19,82,1
Bacteria,Actinobacteria,0.00376770094529926,19,83,5
Bacteria,Actinobacteria,0.00376770094529926,19,84,1
Bacteria,Actinobacteria,0.00376770094529926,19,86,4
Bacteria,Actinobacteria,0.00376770094529926,19,89,3
Bacteria,Actinobacteria,0.00376770094529926,19,92,3
Bacteria,Actinobacteria,0.00376770094529926,19,95,4
Bacteria,Actinobacteria,0.00376770094529926,19,101,2
Bacteria,Actinobacteria,0.00376770094529926,19,107,1
Bacteria,Actinobacteria,0.00376770094529926,19,110,2
Bacteria,Actinobacteria,0.00376770094529926,20,19,4518
Bacteria,Actinobacteria,0.00376770094529926,20,20,3
Bacteria,Actinobacteria,0.00376770094529926,20,21,6
Bacteria,Actinobacteria,0.00376770094529926,20,22,61
Bacteria,Actinobacteria,0.00376770094529926,20,23,4
Bacteria,Actinobacteria,0.00376770094529926,20,24,7
Bacteria,Actinobacteria,0.00376770094529926,20,25,2378
Bacteria,Actinobacteria,0.00376770094529926,20,26,4
Bacteria,Actinobacteria,0.00376770094529926,20,27,4
Bacteria,Actinobacteria,0.00376770094529926,20,28,214
Bacteria,Actinobacteria,0.00376770094529926,20,29,8
Bacteria,Actinobacteria,0.00376770094529926,20,30,1
Bacteria,Actinobacteria,0.00376770094529926,20,31,2201
Bacteria,Actinobacteria,0.00376770094529926,20,32,3
Bacteria,Actinobacteria,0.00376770094529926,20,33,5
Bacteria,Actinobacteria,0.00376770094529926,20,34,209
Bacteria,Actinobacteria,0.00376770094529926,20,35,4
Bacteria,Actinobacteria,0.00376770094529926,20,36,5
Bacteria,Actinobacteria,0.00376770094529926,20,37,126
Bacteria,Actinobacteria,0.00376770094529926,20,38,6
Bacteria,Actinobacteria,0.00376770094529926,20,39,18
Bacteria,Actinobacteria,0.00376770094529926,20,40,156
Bacteria,Actinobacteria,0.00376770094529926,20,41,395
Bacteria,Actinobacteria,0.00376770094529926,20,42,39
Bacteria,Actinobacteria,0.00376770094529926,20,43,97
Bacteria,Actinobacteria,0.00376770094529926,20,44,36
Bacteria,Actinobacteria,0.00376770094529926,20,45,27
Bacteria,Actinobacteria,0.00376770094529926,20,46,113
Bacteria,Actinobacteria,0.00376770094529926,20,47,5
Bacteria,Actinobacteria,0.00376770094529926,20,48,2
Bacteria,Actinobacteria,0.00376770094529926,20,49,2205
Bacteria,Actinobacteria,0.00376770094529926,20,50,6
Bacteria,Actinobacteria,0.00376770094529926,20,51,2
Bacteria,Actinobacteria,0.00376770094529926,20,52,188
Bacteria,Actinobacteria,0.00376770094529926,20,53,13
Bacteria,Actinobacteria,0.00376770094529926,20,54,9
Bacteria,Actinobacteria,0.00376770094529926,20,55,183
Bacteria,Actinobacteria,0.00376770094529926,20,56,16
Bacteria,Actinobacteria,0.00376770094529926,20,57,5
Bacteria,Actinobacteria,0.00376770094529926,20,58,44
Bacteria,Actinobacteria,0.00376770094529926,20,61,71
Bacteria,Actinobacteria,0.00376770094529926,20,63,1
Bacteria,Actinobacteria,0.00376770094529926,20,64,42
Bacteria,Actinobacteria,0.00376770094529926,20,66,1
Bacteria,Actinobacteria,0.00376770094529926,20,67,44
Bacteria,Actinobacteria,0.00376770094529926,20,70,88
Bacteria,Actinobacteria,0.00376770094529926,20,71,1
Bacteria,Actinobacteria,0.00376770094529926,20,73,64
Bacteria,Actinobacteria,0.00376770094529926,20,74,1
Bacteria,Actinobacteria,0.00376770094529926,20,75,1
Bacteria,Actinobacteria,0.00376770094529926,20,76,15
Bacteria,Actinobacteria,0.00376770094529926,20,79,122
Bacteria,Actinobacteria,0.00376770094529926,20,80,2
Bacteria,Actinobacteria,0.00376770094529926,20,82,8
Bacteria,Actinobacteria,0.00376770094529926,20,85,4
Bacteria,Actinobacteria,0.00376770094529926,20,87,1
Bacteria,Actinobacteria,0.00376770094529926,20,88,6
Bacteria,Actinobacteria,0.00376770094529926,20,91,55
Bacteria,Actinobacteria,0.00376770094529926,20,94,19
Bacteria,Actinobacteria,0.00376770094529926,20,97,48
Bacteria,Actinobacteria,0.00376770094529926,20,100,1
Bacteria,Actinobacteria,0.00376770094529926,20,103,2
Bacteria,Actinobacteria,0.00376770094529926,20,106,5
Bacteria,Actinobacteria,0.00376770094529926,20,109,3
Bacteria,Actinobacteria,0.00376770094529926,20,112,1
Bacteria,Actinobacteria,0.00376770094529926,20,115,3
Bacteria,Actinobacteria,0.00376770094529926,20,118,8
Bacteria,Actinobacteria,0.00376770094529926,20,124,1
Bacteria,Actinobacteria,0.00376770094529926,20,127,2
Bacteria,Actinobacteria,0.00376770094529926,20,130,4
Bacteria,Actinobacteria,0.00376770094529926,20,133,2
Bacteria,Actinobacteria,0.00376770094529926,20,142,2
Bacteria,Actinobacteria,0.00376770094529926,20,154,1
Bacteria,Actinobacteria,0.00376770094529926,20,160,1
Bacteria,Actinobacteria,0.00376770094529926,21,19,11
Bacteria,Actinobacteria,0.00376770094529926,21,20,16
Bacteria,Actinobacteria,0.00376770094529926,21,21,3459
Bacteria,Actinobacteria,0.00376770094529926,21,22,5
Bacteria,Actinobacteria,0.00376770094529926,21,23,3
Bacteria,Actinobacteria,0.00376770094529926,21,24,12771
Bacteria,Actinobacteria,0.00376770094529926,21,25,3
Bacteria,Actinobacteria,0.00376770094529926,21,26,1
Bacteria,Actinobacteria,0.00376770094529926,21,27,13358
Bacteria,Actinobacteria,0.00376770094529926,21,28,2101
Bacteria,Actinobacteria,0.00376770094529926,21,29,3
Bacteria,Actinobacteria,0.00376770094529926,21,30,1079
Bacteria,Actinobacteria,0.00376770094529926,21,31,7
Bacteria,Actinobacteria,0.00376770094529926,21,32,2
Bacteria,Actinobacteria,0.00376770094529926,21,33,1970
Bacteria,Actinobacteria,0.00376770094529926,21,34,6
Bacteria,Actinobacteria,0.00376770094529926,21,35,9
Bacteria,Actinobacteria,0.00376770094529926,21,36,3130
Bacteria,Actinobacteria,0.00376770094529926,21,37,9
Bacteria,Actinobacteria,0.00376770094529926,21,38,10
Bacteria,Actinobacteria,0.00376770094529926,21,39,124
Bacteria,Actinobacteria,0.00376770094529926,21,40,399
Bacteria,Actinobacteria,0.00376770094529926,21,41,28
Bacteria,Actinobacteria,0.00376770094529926,21,42,2008
Bacteria,Actinobacteria,0.00376770094529926,21,43,20
Bacteria,Actinobacteria,0.00376770094529926,21,44,19
Bacteria,Actinobacteria,0.00376770094529926,21,45,115
Bacteria,Actinobacteria,0.00376770094529926,21,46,7
Bacteria,Actinobacteria,0.00376770094529926,21,47,4
Bacteria,Actinobacteria,0.00376770094529926,21,48,22
Bacteria,Actinobacteria,0.00376770094529926,21,49,1
Bacteria,Actinobacteria,0.00376770094529926,21,50,10
Bacteria,Actinobacteria,0.00376770094529926,21,51,3119
Bacteria,Actinobacteria,0.00376770094529926,21,52,23
Bacteria,Actinobacteria,0.00376770094529926,21,53,17
Bacteria,Actinobacteria,0.00376770094529926,21,54,268
Bacteria,Actinobacteria,0.00376770094529926,21,55,8
Bacteria,Actinobacteria,0.00376770094529926,21,56,10
Bacteria,Actinobacteria,0.00376770094529926,21,57,61
Bacteria,Actinobacteria,0.00376770094529926,21,58,1
Bacteria,Actinobacteria,0.00376770094529926,21,60,18
Bacteria,Actinobacteria,0.00376770094529926,21,63,319
Bacteria,Actinobacteria,0.00376770094529926,21,64,1
Bacteria,Actinobacteria,0.00376770094529926,21,66,460
Bacteria,Actinobacteria,0.00376770094529926,21,69,336
Bacteria,Actinobacteria,0.00376770094529926,21,72,88
Bacteria,Actinobacteria,0.00376770094529926,21,75,26
Bacteria,Actinobacteria,0.00376770094529926,21,76,1
Bacteria,Actinobacteria,0.00376770094529926,21,78,11
Bacteria,Actinobacteria,0.00376770094529926,21,80,1
Bacteria,Actinobacteria,0.00376770094529926,21,81,213
Bacteria,Actinobacteria,0.00376770094529926,21,84,7
Bacteria,Actinobacteria,0.00376770094529926,21,87,9
Bacteria,Actinobacteria,0.00376770094529926,21,90,2
Bacteria,Actinobacteria,0.00376770094529926,21,93,1
Bacteria,Actinobacteria,0.00376770094529926,21,96,2
Bacteria,Actinobacteria,0.00376770094529926,21,99,2
Bacteria,Actinobacteria,0.00376770094529926,21,102,3
Bacteria,Actinobacteria,0.00376770094529926,21,105,8
Bacteria,Actinobacteria,0.00376770094529926,21,117,1
Bacteria,Actinobacteria,0.00376770094529926,21,123,5
Bacteria,Actinobacteria,0.00376770094529926,22,19,11
Bacteria,Actinobacteria,0.00376770094529926,22,20,61
Bacteria,Actinobacteria,0.00376770094529926,22,23,88
Bacteria,Actinobacteria,0.00376770094529926,22,24,6
Bacteria,Actinobacteria,0.00376770094529926,22,25,2
Bacteria,Actinobacteria,0.00376770094529926,22,26,54
Bacteria,Actinobacteria,0.00376770094529926,22,27,7
Bacteria,Actinobacteria,0.00376770094529926,22,29,16
Bacteria,Actinobacteria,0.00376770094529926,22,30,8
Bacteria,Actinobacteria,0.00376770094529926,22,31,7
Bacteria,Actinobacteria,0.00376770094529926,22,32,132
Bacteria,Actinobacteria,0.00376770094529926,22,33,3
Bacteria,Actinobacteria,0.00376770094529926,22,34,5
Bacteria,Actinobacteria,0.00376770094529926,22,35,44
Bacteria,Actinobacteria,0.00376770094529926,22,36,2
Bacteria,Actinobacteria,0.00376770094529926,22,37,7
Bacteria,Actinobacteria,0.00376770094529926,22,38,77
Bacteria,Actinobacteria,0.00376770094529926,22,39,320
Bacteria,Actinobacteria,0.00376770094529926,22,40,25
Bacteria,Actinobacteria,0.00376770094529926,22,41,32
Bacteria,Actinobacteria,0.00376770094529926,22,42,7
Bacteria,Actinobacteria,0.00376770094529926,22,43,19
Bacteria,Actinobacteria,0.00376770094529926,22,44,50
Bacteria,Actinobacteria,0.00376770094529926,22,45,2
Bacteria,Actinobacteria,0.00376770094529926,22,46,7
Bacteria,Actinobacteria,0.00376770094529926,22,47,13
Bacteria,Actinobacteria,0.00376770094529926,22,48,6
Bacteria,Actinobacteria,0.00376770094529926,22,49,9
Bacteria,Actinobacteria,0.00376770094529926,22,50,57
Bacteria,Actinobacteria,0.00376770094529926,22,51,29
Bacteria,Actinobacteria,0.00376770094529926,22,52,6
Bacteria,Actinobacteria,0.00376770094529926,22,53,14
Bacteria,Actinobacteria,0.00376770094529926,22,54,4
Bacteria,Actinobacteria,0.00376770094529926,22,55,6
Bacteria,Actinobacteria,0.00376770094529926,22,56,19
Bacteria,Actinobacteria,0.00376770094529926,22,59,17
Bacteria,Actinobacteria,0.00376770094529926,22,62,17
Bacteria,Actinobacteria,0.00376770094529926,22,64,1
Bacteria,Actinobacteria,0.00376770094529926,22,65,5
Bacteria,Actinobacteria,0.00376770094529926,22,68,24
Bacteria,Actinobacteria,0.00376770094529926,22,71,5
Bacteria,Actinobacteria,0.00376770094529926,22,74,9
Bacteria,Actinobacteria,0.00376770094529926,22,76,1
Bacteria,Actinobacteria,0.00376770094529926,22,77,5
Bacteria,Actinobacteria,0.00376770094529926,22,80,8
Bacteria,Actinobacteria,0.00376770094529926,22,83,6
Bacteria,Actinobacteria,0.00376770094529926,22,86,2
Bacteria,Actinobacteria,0.00376770094529926,22,89,8
Bacteria,Actinobacteria,0.00376770094529926,22,95,4
Bacteria,Actinobacteria,0.00376770094529926,22,98,1
Bacteria,Actinobacteria,0.00376770094529926,22,101,2
Bacteria,Actinobacteria,0.00376770094529926,22,104,1
Bacteria,Actinobacteria,0.00376770094529926,22,107,4
Bacteria,Actinobacteria,0.00376770094529926,22,119,1
Bacteria,Actinobacteria,0.00376770094529926,22,122,1
Bacteria,Actinobacteria,0.00376770094529926,22,125,1
Bacteria,Actinobacteria,0.00376770094529926,22,128,1
Bacteria,Actinobacteria,0.00376770094529926,22,134,2
Bacteria,Actinobacteria,0.00376770094529926,23,19,448
Bacteria,Actinobacteria,0.00376770094529926,23,20,1
Bacteria,Actinobacteria,0.00376770094529926,23,22,922
Bacteria,Actinobacteria,0.00376770094529926,23,25,482
Bacteria,Actinobacteria,0.00376770094529926,23,26,7
Bacteria,Actinobacteria,0.00376770094529926,23,27,5
Bacteria,Actinobacteria,0.00376770094529926,23,28,126
Bacteria,Actinobacteria,0.00376770094529926,23,29,3
Bacteria,Actinobacteria,0.00376770094529926,23,30,15
Bacteria,Actinobacteria,0.00376770094529926,23,31,1173
Bacteria,Actinobacteria,0.00376770094529926,23,32,3
Bacteria,Actinobacteria,0.00376770094529926,23,33,5
Bacteria,Actinobacteria,0.00376770094529926,23,34,794
Bacteria,Actinobacteria,0.00376770094529926,23,35,7
Bacteria,Actinobacteria,0.00376770094529926,23,36,8
Bacteria,Actinobacteria,0.00376770094529926,23,37,497
Bacteria,Actinobacteria,0.00376770094529926,23,38,281
Bacteria,Actinobacteria,0.00376770094529926,23,39,43
Bacteria,Actinobacteria,0.00376770094529926,23,40,151
Bacteria,Actinobacteria,0.00376770094529926,23,41,13
Bacteria,Actinobacteria,0.00376770094529926,23,42,8
Bacteria,Actinobacteria,0.00376770094529926,23,43,610
Bacteria,Actinobacteria,0.00376770094529926,23,44,11
Bacteria,Actinobacteria,0.00376770094529926,23,45,6
Bacteria,Actinobacteria,0.00376770094529926,23,46,23
Bacteria,Actinobacteria,0.00376770094529926,23,47,4
Bacteria,Actinobacteria,0.00376770094529926,23,48,32
Bacteria,Actinobacteria,0.00376770094529926,23,49,330
Bacteria,Actinobacteria,0.00376770094529926,23,50,73
Bacteria,Actinobacteria,0.00376770094529926,23,51,53
Bacteria,Actinobacteria,0.00376770094529926,23,52,881
Bacteria,Actinobacteria,0.00376770094529926,23,53,28
Bacteria,Actinobacteria,0.00376770094529926,23,54,7
Bacteria,Actinobacteria,0.00376770094529926,23,55,554
Bacteria,Actinobacteria,0.00376770094529926,23,56,1
Bacteria,Actinobacteria,0.00376770094529926,23,58,657
Bacteria,Actinobacteria,0.00376770094529926,23,59,1
Bacteria,Actinobacteria,0.00376770094529926,23,60,1
Bacteria,Actinobacteria,0.00376770094529926,23,61,605
Bacteria,Actinobacteria,0.00376770094529926,23,64,7
Bacteria,Actinobacteria,0.00376770094529926,23,66,1
Bacteria,Actinobacteria,0.00376770094529926,23,67,47
Bacteria,Actinobacteria,0.00376770094529926,23,69,1
Bacteria,Actinobacteria,0.00376770094529926,23,70,151
Bacteria,Actinobacteria,0.00376770094529926,23,73,12
Bacteria,Actinobacteria,0.00376770094529926,23,76,17
Bacteria,Actinobacteria,0.00376770094529926,23,78,1
Bacteria,Actinobacteria,0.00376770094529926,23,79,574
Bacteria,Actinobacteria,0.00376770094529926,23,82,10
Bacteria,Actinobacteria,0.00376770094529926,23,85,7
Bacteria,Actinobacteria,0.00376770094529926,23,88,10
Bacteria,Actinobacteria,0.00376770094529926,23,91,4
Bacteria,Actinobacteria,0.00376770094529926,23,94,5
Bacteria,Actinobacteria,0.00376770094529926,23,97,3
Bacteria,Actinobacteria,0.00376770094529926,23,102,4
Bacteria,Actinobacteria,0.00376770094529926,23,103,5
Bacteria,Actinobacteria,0.00376770094529926,23,106,3
Bacteria,Actinobacteria,0.00376770094529926,23,109,1
Bacteria,Actinobacteria,0.00376770094529926,23,112,3
Bacteria,Actinobacteria,0.00376770094529926,23,115,2
Bacteria,Actinobacteria,0.00376770094529926,23,124,6
Bacteria,Actinobacteria,0.00376770094529926,23,130,1
Bacteria,Actinobacteria,0.00376770094529926,23,136,1
Bacteria,Actinobacteria,0.00376770094529926,23,141,1
Bacteria,Actinobacteria,0.00376770094529926,23,142,1
Bacteria,Actinobacteria,0.00376770094529926,23,145,1
Bacteria,Actinobacteria,0.00376770094529926,23,163,1
Bacteria,Actinobacteria,0.00376770094529926,24,19,4
Bacteria,Actinobacteria,0.00376770094529926,24,21,572
Bacteria,Actinobacteria,0.00376770094529926,24,24,376
Bacteria,Actinobacteria,0.00376770094529926,24,25,2
Bacteria,Actinobacteria,0.00376770094529926,24,26,3
Bacteria,Actinobacteria,0.00376770094529926,24,27,821
Bacteria,Actinobacteria,0.00376770094529926,24,28,3
Bacteria,Actinobacteria,0.00376770094529926,24,29,19
Bacteria,Actinobacteria,0.00376770094529926,24,30,670
Bacteria,Actinobacteria,0.00376770094529926,24,31,1
Bacteria,Actinobacteria,0.00376770094529926,24,32,3
Bacteria,Actinobacteria,0.00376770094529926,24,33,372
Bacteria,Actinobacteria,0.00376770094529926,24,34,9
Bacteria,Actinobacteria,0.00376770094529926,24,35,20
Bacteria,Actinobacteria,0.00376770094529926,24,36,582
Bacteria,Actinobacteria,0.00376770094529926,24,37,758
Bacteria,Actinobacteria,0.00376770094529926,24,38,27
Bacteria,Actinobacteria,0.00376770094529926,24,39,420
Bacteria,Actinobacteria,0.00376770094529926,24,40,19
Bacteria,Actinobacteria,0.00376770094529926,24,41,15
Bacteria,Actinobacteria,0.00376770094529926,24,42,252
Bacteria,Actinobacteria,0.00376770094529926,24,43,18
Bacteria,Actinobacteria,0.00376770094529926,24,44,8
Bacteria,Actinobacteria,0.00376770094529926,24,45,237
Bacteria,Actinobacteria,0.00376770094529926,24,46,16
Bacteria,Actinobacteria,0.00376770094529926,24,47,8
Bacteria,Actinobacteria,0.00376770094529926,24,48,704
Bacteria,Actinobacteria,0.00376770094529926,24,49,42
Bacteria,Actinobacteria,0.00376770094529926,24,50,29
Bacteria,Actinobacteria,0.00376770094529926,24,51,294
Bacteria,Actinobacteria,0.00376770094529926,24,52,5
Bacteria,Actinobacteria,0.00376770094529926,24,53,8
Bacteria,Actinobacteria,0.00376770094529926,24,54,190
Bacteria,Actinobacteria,0.00376770094529926,24,57,425
Bacteria,Actinobacteria,0.00376770094529926,24,59,1
Bacteria,Actinobacteria,0.00376770094529926,24,60,18
Bacteria,Actinobacteria,0.00376770094529926,24,63,142
Bacteria,Actinobacteria,0.00376770094529926,24,66,24
Bacteria,Actinobacteria,0.00376770094529926,24,69,151
Bacteria,Actinobacteria,0.00376770094529926,24,70,1
Bacteria,Actinobacteria,0.00376770094529926,24,72,107
Bacteria,Actinobacteria,0.00376770094529926,24,75,125
Bacteria,Actinobacteria,0.00376770094529926,24,78,15
Bacteria,Actinobacteria,0.00376770094529926,24,80,1
Bacteria,Actinobacteria,0.00376770094529926,24,81,1
Bacteria,Actinobacteria,0.00376770094529926,24,87,13
Bacteria,Actinobacteria,0.00376770094529926,24,90,2
Bacteria,Actinobacteria,0.00376770094529926,24,93,9
Bacteria,Actinobacteria,0.00376770094529926,24,96,12
Bacteria,Actinobacteria,0.00376770094529926,24,99,9
Bacteria,Actinobacteria,0.00376770094529926,24,105,1
Bacteria,Actinobacteria,0.00376770094529926,24,108,1
Bacteria,Actinobacteria,0.00376770094529926,24,111,8
Bacteria,Actinobacteria,0.00376770094529926,24,114,8
Bacteria,Actinobacteria,0.00376770094529926,24,123,1
Bacteria,Actinobacteria,0.00376770094529926,24,129,7
Bacteria,Actinobacteria,0.00376770094529926,24,144,7
Bacteria,Actinobacteria,0.00376770094529926,25,19,2
Bacteria,Actinobacteria,0.00376770094529926,25,20,46
Bacteria,Actinobacteria,0.00376770094529926,25,21,6
Bacteria,Actinobacteria,0.00376770094529926,25,23,22
Bacteria,Actinobacteria,0.00376770094529926,25,24,5
Bacteria,Actinobacteria,0.00376770094529926,25,26,23
Bacteria,Actinobacteria,0.00376770094529926,25,28,7
Bacteria,Actinobacteria,0.00376770094529926,25,29,21
Bacteria,Actinobacteria,0.00376770094529926,25,30,5
Bacteria,Actinobacteria,0.00376770094529926,25,31,2
Bacteria,Actinobacteria,0.00376770094529926,25,32,456
Bacteria,Actinobacteria,0.00376770094529926,25,33,4
Bacteria,Actinobacteria,0.00376770094529926,25,34,10
Bacteria,Actinobacteria,0.00376770094529926,25,35,43
Bacteria,Actinobacteria,0.00376770094529926,25,36,791
Bacteria,Actinobacteria,0.00376770094529926,25,37,59
Bacteria,Actinobacteria,0.00376770094529926,25,38,26
Bacteria,Actinobacteria,0.00376770094529926,25,39,7
Bacteria,Actinobacteria,0.00376770094529926,25,40,2
Bacteria,Actinobacteria,0.00376770094529926,25,41,528
Bacteria,Actinobacteria,0.00376770094529926,25,42,10
Bacteria,Actinobacteria,0.00376770094529926,25,43,10
Bacteria,Actinobacteria,0.00376770094529926,25,44,9
Bacteria,Actinobacteria,0.00376770094529926,25,45,12
Bacteria,Actinobacteria,0.00376770094529926,25,46,31
Bacteria,Actinobacteria,0.00376770094529926,25,47,95
Bacteria,Actinobacteria,0.00376770094529926,25,48,66
Bacteria,Actinobacteria,0.00376770094529926,25,49,38
Bacteria,Actinobacteria,0.00376770094529926,25,50,473
Bacteria,Actinobacteria,0.00376770094529926,25,51,18
Bacteria,Actinobacteria,0.00376770094529926,25,52,42
Bacteria,Actinobacteria,0.00376770094529926,25,53,11
Bacteria,Actinobacteria,0.00376770094529926,25,54,1
Bacteria,Actinobacteria,0.00376770094529926,25,55,2
Bacteria,Actinobacteria,0.00376770094529926,25,56,451
Bacteria,Actinobacteria,0.00376770094529926,25,58,1
Bacteria,Actinobacteria,0.00376770094529926,25,59,449
Bacteria,Actinobacteria,0.00376770094529926,25,62,467
Bacteria,Actinobacteria,0.00376770094529926,25,63,1
Bacteria,Actinobacteria,0.00376770094529926,25,64,1
Bacteria,Actinobacteria,0.00376770094529926,25,65,11
Bacteria,Actinobacteria,0.00376770094529926,25,68,4
Bacteria,Actinobacteria,0.00376770094529926,25,71,1
Bacteria,Actinobacteria,0.00376770094529926,25,74,3
Bacteria,Actinobacteria,0.00376770094529926,25,77,448
Bacteria,Actinobacteria,0.00376770094529926,25,80,2
Bacteria,Actinobacteria,0.00376770094529926,25,83,2
Bacteria,Actinobacteria,0.00376770094529926,25,86,3
Bacteria,Actinobacteria,0.00376770094529926,25,89,1
Bacteria,Actinobacteria,0.00376770094529926,25,92,3
Bacteria,Actinobacteria,0.00376770094529926,26,19,42
Bacteria,Actinobacteria,0.00376770094529926,26,20,1
Bacteria,Actinobacteria,0.00376770094529926,26,21,11
Bacteria,Actinobacteria,0.00376770094529926,26,22,19
Bacteria,Actinobacteria,0.00376770094529926,26,23,1
Bacteria,Actinobacteria,0.00376770094529926,26,24,2
Bacteria,Actinobacteria,0.00376770094529926,26,25,32
Bacteria,Actinobacteria,0.00376770094529926,26,26,1
Bacteria,Actinobacteria,0.00376770094529926,26,27,2
Bacteria,Actinobacteria,0.00376770094529926,26,28,26
Bacteria,Actinobacteria,0.00376770094529926,26,29,4
Bacteria,Actinobacteria,0.00376770094529926,26,31,23
Bacteria,Actinobacteria,0.00376770094529926,26,32,1
Bacteria,Actinobacteria,0.00376770094529926,26,33,5
Bacteria,Actinobacteria,0.00376770094529926,26,34,29
Bacteria,Actinobacteria,0.00376770094529926,26,35,371
Bacteria,Actinobacteria,0.00376770094529926,26,36,33
Bacteria,Actinobacteria,0.00376770094529926,26,37,12
Bacteria,Actinobacteria,0.00376770094529926,26,38,6
Bacteria,Actinobacteria,0.00376770094529926,26,39,10
Bacteria,Actinobacteria,0.00376770094529926,26,40,14
Bacteria,Actinobacteria,0.00376770094529926,26,41,1
Bacteria,Actinobacteria,0.00376770094529926,26,42,4
Bacteria,Actinobacteria,0.00376770094529926,26,43,4
Bacteria,Actinobacteria,0.00376770094529926,26,44,11
Bacteria,Actinobacteria,0.00376770094529926,26,45,16
Bacteria,Actinobacteria,0.00376770094529926,26,46,45
Bacteria,Actinobacteria,0.00376770094529926,26,47,31
Bacteria,Actinobacteria,0.00376770094529926,26,48,27
Bacteria,Actinobacteria,0.00376770094529926,26,49,23
Bacteria,Actinobacteria,0.00376770094529926,26,50,13
Bacteria,Actinobacteria,0.00376770094529926,26,51,9
Bacteria,Actinobacteria,0.00376770094529926,26,52,12
Bacteria,Actinobacteria,0.00376770094529926,26,53,4
Bacteria,Actinobacteria,0.00376770094529926,26,55,9
Bacteria,Actinobacteria,0.00376770094529926,26,56,2
Bacteria,Actinobacteria,0.00376770094529926,26,58,1
Bacteria,Actinobacteria,0.00376770094529926,26,61,4
Bacteria,Actinobacteria,0.00376770094529926,26,64,1
Bacteria,Actinobacteria,0.00376770094529926,26,65,1
Bacteria,Actinobacteria,0.00376770094529926,26,67,1
Bacteria,Actinobacteria,0.00376770094529926,26,76,3
Bacteria,Actinobacteria,0.00376770094529926,26,79,1
Bacteria,Actinobacteria,0.00376770094529926,27,19,2
Bacteria,Actinobacteria,0.00376770094529926,27,21,13
Bacteria,Actinobacteria,0.00376770094529926,27,22,1
Bacteria,Actinobacteria,0.00376770094529926,27,24,4
Bacteria,Actinobacteria,0.00376770094529926,27,25,5
Bacteria,Actinobacteria,0.00376770094529926,27,26,3
Bacteria,Actinobacteria,0.00376770094529926,27,27,10
Bacteria,Actinobacteria,0.00376770094529926,27,28,7
Bacteria,Actinobacteria,0.00376770094529926,27,29,2
Bacteria,Actinobacteria,0.00376770094529926,27,30,4
